file,line,element,label,action,expectedResult,actualResult,accessibility,status,test,deviceQARequired
app/screens/ai-chat.tsx,146,PressScale,,onPress={() => send()} | disabled={!input.trim() || typing} | style={styles.sendButton} | accessibilityLabel={copy.send},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.","Удалено из production route; AI заменён честным справочником, UX Lab вынесен в tools/internal.","Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",REMOVED_FROM_PRODUCTION,verify:route-integrity; verify:mobile-only-boundary,YES
app/screens/analytics.tsx,80,PrimaryAction,,"label={copy.log} | icon=""edit_note"" | onPress={() => router.push('/screens/log-state')}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/analytics.tsx,94,PressScale,{label},"key={label} | onPress={() => setPeriodIndex(index)} | style={[styles.periodTab, periodIndex === index && styles.periodTabActive]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,54,PressScale,{item ? copy.yes : copy.no},"key={String(item)} | onPress={() => onChange(item)} | style={[styles.choice, { borderColor: value === item ? LousaPalette.berry : colors.outlineVariant, backgroundColor: value === item ? (isDark ? 'rgba(217,133,165,0.18)' : '#F8E7ED') : 'tr","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,68,PressScale,{item.name},"key={item.id} | onPress={() => toggle(liked, item.name, setLiked)} | style={[styles.chip, { borderColor: liked.includes(item.name) ? LousaPalette.berry : colors.outlineVariant, backgroundColor: liked.includes(item.name) ? (isDark ? 'rgba(217,133,165,0.18)","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,71,PressScale,{item.name},"key={item.id} | onPress={() => toggle(remove, item.name, setRemove)} | style={[styles.chip, { borderColor: remove.includes(item.name) ? LousaPalette.danger : colors.outlineVariant, backgroundColor: remove.includes(item.name) ? 'rgba(185,79,98,0.08)' : 'tran","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,82,TextInput,,"value={note} | onChangeText={setNote} | placeholder={copy.placeholder} | placeholderTextColor={colors.outline} | multiline | style={[styles.input, { color: colors.onSurface, borderColor: colors.outlineVariant, backgroundColor: isDark ? 'rgba(255,255,255,0.04)' : '#FCF8FA' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,84,PrimaryAction,,"label={copy.save} | icon=""check"" | onPress={save}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/box-feedback.tsx,91,PressScale,,key={item} | onPress={() => onChange(item)} | style={styles.star},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,140,PressScale,{moodLabels[item.id]},"key={item.id} | onPress={() => setMood(item.id)} | style={[styles.moodCard, compactWidth && styles.moodCardCompact, cardState(selected, isDark)]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,154,PressScale,{value},"key={value} | onPress={() => setEnergy(value)} | style={[styles.energyCircle, selected && styles.energyCircleSelected, { borderColor: selected ? LousaPalette.berry : colors.outlineVariant }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,169,PressScale,{symptomLabels[item.id]},"key={item.id} | onPress={() => toggleSymptom(item.id)} | style={[styles.symptomChip, cardState(selected, isDark)]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,182,Choice,,label={copy.none} | selected={flow === null} | onPress={() => setFlow(null)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,183,Choice,,key={value} | label={copy.flowLabels[value]} | selected={flow === value} | onPress={() => setFlow(value)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,187,Choice,,key={value} | label={String(value)} | selected={painLevel === value} | onPress={() => setPainLevel(value)} | compact,"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,193,Choice,,label={copy.no} | selected={!nightLeak} | onPress={() => setNightLeak(false)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,193,Choice,,label={copy.yes} | selected={nightLeak} | onPress={() => setNightLeak(true)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,204,TextInput,,"value={basalTemperature} | onChangeText={(value) => setBasalTemperature(value.replace(/[^0-9.,]/g, '').slice(0, 5))} | keyboardType=""decimal-pad"" | placeholder=""36.6 °C"" | placeholderTextColor={colors.outline} | style={[styles.temperatureInput, { color: colors.onSurface, borderColor: colors.outlineVariant, backgroundColor: isDark ? 'rgba(255,255,255,0.04)' : '#FCF8FA' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,215,Choice,,label={copy.none} | selected={cervicalMucus === null} | onPress={() => setCervicalMucus(null)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,218,Choice,,key={value} | label={label} | selected={cervicalMucus === value} | onPress={() => setCervicalMucus(value)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,223,Choice,,label={copy.none} | selected={lhTest === null} | onPress={() => setLhTest(null)},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,224,Choice,,label={copy.negative} | selected={lhTest === 'negative'} | onPress={() => setLhTest('negative')},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,225,Choice,,label={copy.positive} | selected={lhTest === 'peak'} | onPress={() => setLhTest('peak')},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,237,TextInput,,"value={notes} | onChangeText={setNotes} | placeholder={copy.placeholder} | placeholderTextColor={colors.outline} | multiline | style={[styles.notes, { color: colors.onSurface, borderColor: colors.outlineVariant, backgroundColor: isDark ? 'rgba(255,255,255,0.04)' : '#FCF8FA' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,242,PrimaryAction,,"label={saving ? `${copy.save}…` : copy.save} | icon=""check"" | onPress={save} | disabled={saving}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,258,PressScale,{label},"onPress={onPress} | style={[styles.choice, compact && styles.choiceCompact, cardState(selected, isDark)]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,263,PressScale,,"onPress={onMinus} | style={[styles.roundButton, { borderColor: colors.outlineVariant }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/log-state.tsx,263,PressScale,,"onPress={onPlus} | style={[styles.roundButton, styles.roundButtonActive]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,66,PressScale,,"disabled={disabled} | onPress={onPress} | style={[styles.switchTrack, value && styles.switchTrackOn, disabled && styles.disabled]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,93,PressScale,{item.label},"key={item.id} | onPress={() => onSelect(item.id)} | style={[styles.chip, { borderColor: active ? LousaPalette.berry : colors.outlineVariant, backgroundColor: active ? (isDark ? 'rgba(217,133,165,0.18)' : '#F8E7ED') : 'transparent' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,178,PressScale,{copy.markAll},onPress={() => { store.markAllRead(); apiNotificationService.markAllRead?.().catch(() => {}); }} | style={styles.textAction},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,179,PressScale,{copy.syncInbox},onPress={() => refreshRemoteInbox().catch(() => {})} | style={styles.textAction},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,180,PressScale,{copy.clear},onPress={store.clearInbox} | style={styles.textAction},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,188,PressScale,,onPress={() => { store.markInboxRead(item.id); apiNotificationService.markRead(item.remoteId || item.id).catch(() => {}); if (item.route) router.push(item.route as never); }} | style={styles.inboxRow},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,205,LousaSwitch,,value={store.enabled && store.permissionStatus === 'granted'} | onPress={toggleMaster} | disabled={busy},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,210,PressScale,{copy.openSettings},onPress={() => openSystemNotificationSettings().catch(() => {})} | style={styles.linkButton},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,231,LousaSwitch,,"disabled={disabled} | value={store[key]} | onPress={() => { store.setCategory(key, !store[key]); setTimeout(() => sync().catch(() => {}), 0); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,248,LousaSwitch,,"disabled={disabled} | value={store.quietHoursEnabled} | onPress={() => { store.setQuietHoursEnabled(!store.quietHoursEnabled); setTimeout(() => sync().catch(() => {}), 0); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,255,LousaSwitch,,"value={store.privateMode} | onPress={() => { store.setPrivateMode(!store.privateMode); setTimeout(() => sync().catch(() => {}), 0); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,262,LousaSwitch,,"disabled={disabled} | value={store.gentleSound} | onPress={() => { store.setGentleSound(!store.gentleSound); setTimeout(() => sync().catch(() => {}), 0); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,264,LousaSwitch,,"disabled={disabled} | value={store.deliverySound} | onPress={() => { store.setDeliverySound(!store.deliverySound); setTimeout(() => sync().catch(() => {}), 0); }}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/notifications.tsx,271,PressScale,{copy.testButton},"disabled={disabled || Platform.OS === 'web'} | onPress={async () => { await scheduleTestNotification().catch(() => {}); Haptics.notificationAsync(Haptics.NotificationFeedbackType.Success).catch(() => {}); }} | style={[styles.testButton, (disabled || Platform.OS === 'web') && styles.disabled]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,96,PressScale,{copy.noEnd},"onPress={() => setEndDate(null)} | style={[styles.ongoing, { borderColor: endDate === null ? LousaPalette.berry : colors.outlineVariant, backgroundColor: endDate === null ? (isDark ? 'rgba(166,77,114,0.18)' : '#F8E7ED') :","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,102,PressScale,{copy.end},"onPress={() => setEndDate(startDate)} | style={[styles.chooseEnd, { borderColor: colors.outlineVariant }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,113,PressScale,{copy.flows[flow]},"key={flow} | onPress={() => setFlowByDay((current) => ({ ...current, [date]: flow }))} | style={[styles.flowChip, { borderColor: flowByDay[date] === flow ? LousaPalette.berry : colors.outlineVariant, backgroundColor: flowByDay[date] === flow ? (isDark ? 'rgba(166,77,114,0.18","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,125,PressScale,{value ? copy.yes : copy.no},"key={String(value)} | onPress={() => setNightLeakageByDay((current) => ({ ...current, [date]: value }))} | style={[styles.booleanChoice, { borderColor: nightLeakageByDay[date] === value ? LousaPalette.berry : colors.outlineVariant }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,130,TextInput,,"value={notesByDay[date] || ''} | onChangeText={(value) => setNotesByDay((current) => ({ ...current, [date]: value }))} | placeholder={copy.note} | placeholderTextColor={colors.outline} | style={[styles.noteInput, { color: colors.onSurface, borderColor: colors.outlineVariant, backgroundColor: isDark ? 'rgba(255,255,255,0.04)' : '#FCF8FA' }]}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,140,PrimaryAction,,"label={copy.save} | icon=""check"" | onPress={save}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,142,PressScale,{copy.delete},onPress={remove} | style={styles.deleteButton},"Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,158,PressScale,−,"onPress={() => onChange(Math.max(0, value - 1))} | style={styles.counterButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
app/screens/period-editor.tsx,160,PressScale,+,"onPress={() => onChange(Math.min(max, value + 1))} | style={styles.counterButton}","Действие соответствует подписи, не дублируется, имеет loading/error/disabled где требуется и не теряет данные.",Статически проиндексировано; route/touch/type/lint guards пройдены. Физическое касание на Android не выполнялось.,"Static 48dp/accessibility guards применены; TalkBack, focus order и реальная hit area требуют Device QA.",STATIC_PASS_DEVICE_QA_REQUIRED,verify:route-integrity; verify:touch-targets; typecheck; lint,YES
